6	6	0.002115
20	20	0.002557
9	9	0.001933
12	10	0.004706
11	11	0.002541
9	9	0.001963
5	5	0.001842
3	3	0.001830
20	16	0.004399
8	6	0.005231
16	16	0.002545
23	21	0.004654
13	11	0.005677
12	10	0.004724
20	15	0.005457
8	8	0.002234
15	15	0.002148
4	4	0.002083
24	22	0.004794
15	15	0.002227
18	17	0.006276
20	19	0.004762
4	4	0.002029
9	8	0.004171
1	1	0.001909
19	16	0.004700
15	12	0.004517
14	10	0.004384
6	5	0.004430
11	10	0.005699
12	11	0.005690
7	5	0.005672
1	1	0.001935
21	21	0.002715
10	7	0.005103
12	11	0.004552
7	5	0.004396
22	19	0.004692
22	22	0.002208
16	16	0.002373
19	18	0.004852
12	8	0.004123
11	10	0.005336
7	7	0.001941
24	23	0.005869
10	10	0.001955
15	13	0.004492
13	11	0.004489
9	8	0.003974
18	18	0.002061
7	1	0.004593
4	3	0.005479
3	3	0.002149
20	20	0.002949
12	11	0.004036
6	6	0.002570
7	7	0.002308
6	6	0.001984
26	25	0.005411
20	14	0.004907
27	25	0.005966
1	1	0.001907
19	19	0.002688
15	15	0.002010
25	20	0.004496
5	5	0.001741
25	24	0.006149
10	8	0.004295
10	10	0.002579
23	23	0.003222
24	22	0.005518
16	15	0.004923
12	12	0.001943
1	1	0.001843
2	1	0.005024
9	8	0.005260
21	16	0.005939
21	18	0.006077
21	18	0.004812
22	17	0.005003
22	17	0.004762
23	23	0.002814
23	23	0.003124
21	18	0.005461
5	5	0.002007
12	8	0.004927
1	1	0.001813
23	16	0.008301
24	23	0.005597
21	20	0.005481
10	10	0.002170
16	6	0.004766
24	23	0.005725
24	21	0.004548
13	13	0.002137
25	24	0.005559
25	20	0.004619
16	16	0.002703
19	19	0.002130
22	22	0.002364
9	8	0.005080
26	25	0.004939
23	23	0.002254
21	18	0.005858
5	4	0.004765
23	23	0.002259
3	3	0.001855
11	10	0.004166
7	7	0.002075
16	16	0.002063
20	14	0.004878
6	6	0.001939
17	16	0.004488
13	13	0.002064
21	16	0.006478
20	18	0.005877
22	22	0.002160
16	13	0.004288
23	22	0.006024
15	13	0.004711
21	6	0.005130
8	8	0.001977
18	18	0.002444
23	16	0.010403
1	1	0.002372
24	23	0.006620
2	2	0.002681
10	10	0.003232
14	6	0.005478
13	11	0.005533
27	25	0.006140
19	18	0.005814
2	2	0.002073
7	1	0.003983
21	21	0.002701
24	23	0.005368
23	23	0.002342
6	5	0.004260
16	16	0.002294
16	16	0.003139
2	2	0.001985
7	7	0.001831
8	8	0.002112
23	16	0.008972
22	22	0.003157
12	8	0.004617
1	1	0.002001
4	3	0.004141
21	16	0.006240
20	16	0.007325
23	23	0.002325
15	12	0.005104
12	11	0.004457
7	5	0.004435
14	10	0.004372
6	5	0.004262
25	25	0.002278
22	19	0.005404
11	10	0.004689
17	6	0.004650
22	6	0.004728
12	12	0.002025
12	11	0.005848
27	25	0.005980
4	4	0.001923
4	4	0.001971
3	3	0.002852
3	3	0.002223
3	3	0.002306
2	2	0.002050
3	3	0.002297
1	1	0.002603
11	11	0.002110
3	3	0.002202
1	1	0.001870
23	16	0.009893
24	15	0.004664
2	1	0.004208
8	7	0.005084
1	1	0.002058
9	8	0.006096
21	16	0.006077
20	18	0.005581
4	4	0.001892
16	16	0.002477
18	16	0.004266
22	21	0.005213
24	23	0.005890
19	16	0.004876
24	23	0.006576
4	4	0.001991
6	6	0.001940
20	18	0.004339
9	9	0.001979
12	10	0.004443
22	22	0.002485
22	22	0.003011
14	11	0.004248
24	20	0.005656
10	7	0.005089
10	7	0.004548
10	7	0.006074
5	5	0.001876
9	9	0.002014
7	7	0.002588
19	13	0.005235
16	15	0.004462
1	1	0.001953
4	4	0.001982
8	5	0.004346
20	16	0.004304
14	14	0.002481
16	16	0.002790
16	16	0.002780
8	5	0.004125
8	6	0.005924
16	16	0.002656
22	19	0.005293
9	9	0.002523
6	6	0.002080
23	21	0.004851
13	11	0.005658
16	16	0.002282
10	6	0.004875
22	6	0.004665
12	10	0.004458
11	6	0.004502
22	6	0.004777
20	6	0.004558
16	6	0.004650
20	15	0.005333
8	8	0.002096
15	15	0.002039
8	8	0.002095
25	23	0.006333
24	22	0.004958
13	13	0.002111
23	18	0.004859
15	15	0.002160
27	25	0.006032
13	11	0.004620
7	7	0.002136
3	3	0.002029
8	7	0.004458
8	6	0.004558
3	3	0.001926
6	4	0.004139
2	2	0.001905
4	4	0.001889
4	4	0.001896
5	5	0.002051
2	2	0.002154
2	2	0.002427
18	16	0.004412
2	2	0.002177
10	10	0.001949
25	23	0.005062
2	1	0.004744
1	1	0.001879
3	2	0.004179
5	5	0.001861
4	4	0.001871
3	3	0.001849
7	7	0.002018
5	4	0.004139
8	7	0.004261
24	20	0.004825
2	2	0.002333
2	2	0.001852
2	2	0.001930
2	2	0.002471
4	4	0.002123
6	6	0.001917
9	8	0.004469
2	2	0.001930
18	18	0.002577
7	5	0.003988
2	2	0.001754
7	7	0.002076
3	1	0.003920
2	2	0.001778
6	6	0.001984
14	13	0.005324
2	2	0.002011
18	17	0.005392
23	16	0.008386
20	19	0.004648
4	4	0.001988
9	8	0.003947
7	1	0.004043
7	5	0.005912
22	5	0.006108
12	8	0.004045
2	2	0.002071
2	1	0.005170
1	1	0.001759
2	2	0.001875
4	1	0.005431
1	1	0.002003
11	1	0.004304
1	1	0.001724
28	10	0.004811
4	4	0.001965
2	1	0.003918
2	1	0.004425
2	2	0.001836
23	15	0.005607
9	6	0.005111
16	11	0.004964
12	11	0.004556
11	8	0.004515
13	10	0.004119
8	3	0.005094
